f0,f1,f2,f3,f4,label
0.3997742267234366,-0.9054790553600608,-0.3781625540393897,1.2992282977860654,-0.35626397106142593,1
1.3375155684670865,-1.3336176800098771,0.29456244213237,-0.9500220549105812,-0.6390330759005625,1
1.4403081374573956,-2.127320423192349,0.9344236435458573,0.2377356023322779,-0.8941499556967945,1
-1.4460578543884546,0.07212950771386951,-0.5294927090638024,0.23267621135470395,0.02185214552344288,0
1.6017788913209154,-0.23935562747302427,-1.023497492621865,0.17927563495631615,0.21999668397176517,1
1.9591875752404366,0.4351112459145785,0.8568710591495093,1.4633028912195618,-1.488763054322851,1
-0.6397515327497477,-0.9265759414055249,-0.38980980315576796,-1.3766861475563088,0.6351509468144043,0
0.3777773029012266,-1.8708062945026578,-0.5155790812075416,0.3135138474501953,0.5381265678943812,1
1.9967308916917865,2.9138624660073296,0.4144094332759964,-0.9895381200318641,-2.132046280731309,1
0.2677114623438358,-0.812941095310326,-0.41535726017968533,-0.6120967990598081,-0.14079088641638526,0
1.6659802307876435,-0.2429514325546554,0.3413651629613117,-1.0356537528258116,-1.974682944704357,1
0.1136920909266691,-0.45378255081832053,2.267929913579883,0.13027452147288585,0.6827395110230576,1
0.10070440146084791,-1.5849437664170245,-0.46511676223237186,-0.7252260645357532,1.8284697324351644,1
-0.22138667922438615,0.4384892037363449,-0.4029271780870264,0.9315730128742441,0.08495096610586317,1
0.44336210234190954,-0.44076252613543404,-0.15478769542939042,0.44607220148208054,-0.75498348034078,1
-0.6256057637672482,-1.6779375743196194,0.6725879177221195,1.579091256410435,-0.14000838642656174,1
0.4813616738901174,-0.11417386039745714,1.8060017417068248,0.21938250136385634,-0.7109272308337371,1
1.1062887100598888,0.4287564384616135,1.535755991995992,0.18323443722190613,-1.2244690317205003,1
-0.768159199245665,1.2509279322312494,2.223665720783297,-0.17951921328260065,-0.6831873211359878,1
1.4614442922422022,-1.107045682043488,-0.8947270189558264,0.6433267946890444,-0.3946051228595896,1
0.5948781332799287,-0.5634428985245126,0.8375745487989336,1.4074818613137168,-0.20941509309825446,1
